pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
SW120ZR,SW12 0ZR,SW12 0ZR,199906,200604,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW120ZS,SW12 0ZS,SW12 0ZS,199912,200101,1,529404,173493,6,E00015965,E13000001,E99999999,E09000022,E05000433,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000433,E99999999,E01003156,E02000640,E33035166,E38000092,E34004707,E35000161,A1,2D2,51.445651,-0.139317,E37000023,,E23000001,15573,E56000010,E54000030
SW120ZT,SW12 0ZT,SW12 0ZT,199912,200010,1,529404,173493,6,E00015965,E13000001,E99999999,E09000022,E05000433,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000433,E99999999,E01003156,E02000640,E33035166,E38000092,E34004707,E35000161,A1,2D2,51.445651,-0.139317,E37000023,,E23000001,15573,E56000010,E54000030
SW120ZU,SW12 0ZU,SW12 0ZU,199912,200602,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122AA,SW12 2AA,SW12 2AA,200806,200908,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AB,SW12 2AB,SW12 2AB,200807,200908,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AD,SW12 2AD,SW12 2AD,200809,201010,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AE,SW12 2AE,SW12 2AE,200809,201410,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122AF,SW12 2AF,SW12 2AF,200809,200910,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AG,SW12 2AG,SW12 2AG,200809,200909,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AH,SW12 2AH,SW12 2AH,200811,200911,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AJ,SW12 2AJ,SW12 2AJ,200811,201401,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122AL,SW12 2AL,SW12 2AL,200812,201012,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AN,SW12 2AN,SW12 2AN,200902,201005,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AP,SW12 2AP,SW12 2AP,200906,201101,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AQ,SW12 2AQ,SW12 2AQ,200907,,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122AR,SW12 2AR,SW12 2AR,200909,201009,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AS,SW12 2AS,SW12 2AS,201001,201301,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122AT,SW12 2AT,SW12 2AT,201002,201105,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AU,SW12 2AU,SW12 2AU,201003,201204,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122AW,SW12 2AW,SW12 2AW,201003,201304,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122AX,SW12 2AX,SW12 2AX,201004,201105,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AY,SW12 2AY,SW12 2AY,201005,201012,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122AZ,SW12 2AZ,SW12 2AZ,201005,201106,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122BA,SW12 2BA,SW12 2BA,201007,201408,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BB,SW12 2BB,SW12 2BB,201008,201108,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122BD,SW12 2BD,SW12 2BD,201009,201902,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122BE,SW12 2BE,SW12 2BE,201101,201401,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BF,SW12 2BF,SW12 2BF,201101,201108,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,99.999999,0,,,,0,,
SW122BG,SW12 2BG,SW12 2BG,201102,201204,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BH,SW12 2BH,SW12 2BH,201103,201211,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BJ,SW12 2BJ,SW12 2BJ,201105,,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122BL,SW12 2BL,SW12 2BL,201105,201305,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BN,SW12 2BN,SW12 2BN,201105,201610,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122BP,SW12 2BP,SW12 2BP,201105,201906,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122BQ,SW12 2BQ,SW12 2BQ,201108,201207,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BR,SW12 2BR,SW12 2BR,201108,201304,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BS,SW12 2BS,SW12 2BS,201110,201412,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BT,SW12 2BT,SW12 2BT,201111,201204,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BU,SW12 2BU,SW12 2BU,201203,201210,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BW,SW12 2BW,SW12 2BW,201206,201407,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BX,SW12 2BX,SW12 2BX,201609,,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW122BY,SW12 2BY,SW12 2BY,201208,201302,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122BZ,SW12 2BZ,SW12 2BZ,201211,201311,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122DA,SW12 2DA,SW12 2DA,201307,201903,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122DB,SW12 2DB,SW12 2DB,201311,201501,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122DD,SW12 2DD,SW12 2DD,201407,201606,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122DE,SW12 2DE,SW12 2DE,201410,201911,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122DF,SW12 2DF,SW12 2DF,201502,201602,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122DG,SW12 2DG,SW12 2DG,201503,201510,1,528557,173552,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446374,-0.151477,E37000023,,E23000001,16534,E57000003,E54000031
SW122DH,SW12 2DH,SW12 2DH,201505,201612,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122DJ,SW12 2DJ,SW12 2DJ,201509,,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122DL,SW12 2DL,SW12 2DL,201602,201609,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122DN,SW12 2DN,SW12 2DN,201603,201610,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122DP,SW12 2DP,SW12 2DP,201604,201705,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122DQ,SW12 2DQ,SW12 2DQ,201604,,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151563,E37000023,,E23000001,16534,E57000003,E54000031
SW122DR,SW12 2DR,SW12 2DR,201610,201705,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW122DS,SW12 2DS,SW12 2DS,201709,201910,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW122DT,SW12 2DT,SW12 2DT,201906,,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW122DU,SW12 2DU,SW12 2DU,201801,201807,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW122DW,SW12 2DW,SW12 2DW,201811,201904,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW122DX,SW12 2DX,SW12 2DX,201805,,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW122DY,SW12 2DY,SW12 2DY,201808,201909,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW122DZ,SW12 2DZ,SW12 2DZ,201811,201906,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW122EA,SW12 2EA,SW12 2EA,201909,,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW122EB,SW12 2EB,SW12 2EB,201911,,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW122ED,SW12 2ED,SW12 2ED,201911,,1,528551,173553,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.446384,-0.151537,E37000023,,E23000001,16534,E57000003,E54000031
SW128AA,SW12 8AA,SW12 8AA,198001,,0,528715,173825,1,E00022529,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004472,E02000943,E33036569,E38000193,E34004707,E35000095,A1,2D2,51.448791,-0.149105,E37000023,,E23000001,24666,E57000003,E54000031
SW128AB,SW12 8AB,SW12 8AB,198001,,0,528626,173895,1,E00022529,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004472,E02000943,E33036569,E38000193,E34004707,E35000095,A1,2D2,51.44944,-0.15036,E37000023,,E23000001,24666,E57000003,E54000031
